Classe,Caractéristique Couleur,Caractéristique LPB,Caractéristique Fréquentielle
7,20.0,"[0.00878906 0.01705228 0.01327749 0.02967248 0.05472506 0.07342999
 0.02238582 0.02336238 0.72827148 0.02903395 0.01382212 0.01697716
 0.01246995 0.02892127 0.05498798 0.09209736 0.02125901 0.02726863
 0.69471154 0.03748498 0.00841346 0.01081731 0.01502404 0.05198317
 0.06340144 0.14483173 0.02463942 0.03094952 0.62800481 0.0219351 ]","[ 9.84159275e-04  4.17578088e-07  4.83686410e-10  2.31573706e-10
  7.67157891e-20  1.36998053e-13 -1.10148959e-20]"
7,11.0,"[0.00499549 0.01064829 0.00520207 0.0152494  0.03072416 0.05179537
 0.01038537 0.01434796 0.83958083 0.01707106 0.00488281 0.00923978
 0.00555889 0.01915565 0.03463041 0.07466947 0.01201923 0.01367188
 0.80874399 0.01742788 0.00390625 0.00540865 0.0078125  0.02373798
 0.04026442 0.12560096 0.01171875 0.01923077 0.74819712 0.0141226 ]","[8.22941709e-04 2.24249080e-07 8.31067203e-11 3.43928677e-11
 1.83595534e-21 1.62854841e-14 1.01182775e-22]"
7,21.0,"[0.00745568 0.01603816 0.00841346 0.02741887 0.04360727 0.06864108
 0.01979417 0.02341872 0.75773738 0.02747521 0.01201923 0.01442308
 0.01029147 0.02862079 0.044997   0.09112079 0.01682692 0.02674279
 0.72220553 0.0327524  0.01081731 0.01652644 0.01201923 0.04026442
 0.04296875 0.13070913 0.02103365 0.03665865 0.6577524  0.03125   ]","[ 1.01388978e-03  4.92660331e-07  3.93674704e-10  2.18881058e-10
  6.39396023e-20  1.51000133e-13 -6.31979282e-21]"
7,31.0,"[0.00939002 0.02000075 0.01417894 0.04338191 0.07866962 0.10302734
 0.02786959 0.02783203 0.64178936 0.03386043 0.015625   0.02095853
 0.01547476 0.04341947 0.07714844 0.11981671 0.02749399 0.03004808
 0.60674579 0.04326923 0.01502404 0.02223558 0.0141226  0.05498798
 0.08353365 0.16135817 0.02283654 0.04477163 0.54026442 0.04086538]","[ 7.27794503e-04  9.38282087e-08  2.76905639e-11  7.62661364e-13
 -1.63813370e-24 -2.03451911e-16 -3.09841198e-24]"
7,25.0,"[0.0079064  0.01660156 0.01016001 0.03468675 0.07217172 0.09863281
 0.02454552 0.02433894 0.68271109 0.02824519 0.01269531 0.01690204
 0.01036659 0.03673377 0.07940204 0.11335637 0.0226863  0.02636719
 0.64595853 0.03553185 0.01171875 0.01231971 0.0141226  0.05018029
 0.0859375  0.16195913 0.02253606 0.03485577 0.57782452 0.02854567]","[ 9.46085960e-04  4.51616431e-07  8.33691959e-11  8.65276260e-12
 -3.70927403e-23 -2.45203077e-15  2.29420153e-22]"
7,15.0,"[0.01211313 0.04392653 0.0216534  0.05913837 0.14355469 0.13840895
 0.04291241 0.0460299  0.43522761 0.05703501 0.0219351  0.03951322
 0.02809495 0.06678185 0.13559195 0.14317909 0.03613281 0.04492188
 0.41526442 0.06858474 0.02644231 0.0390625  0.02884615 0.08052885
 0.13491587 0.16917067 0.03816106 0.04957933 0.37289663 0.06039663]","[7.20056340e-04 7.38190731e-08 1.94093962e-14 1.10547686e-13
 2.88108212e-27 2.91142382e-17 4.23332909e-27]"
7,29.0,"[0.008282   0.01827299 0.01331505 0.03378531 0.0612793  0.087346
 0.02471454 0.0238131  0.70081505 0.02837665 0.01615084 0.01983173
 0.01382212 0.02914663 0.05911959 0.10922476 0.01998197 0.03079928
 0.66361178 0.0383113  0.01352163 0.02253606 0.01111779 0.03996394
 0.06069712 0.15144231 0.02043269 0.03335337 0.61237981 0.03455529]","[6.95400573e-04 5.31137182e-08 2.30077249e-11 6.33044344e-12
 7.62724365e-23 1.45622701e-15 4.39686327e-24]"
7,18.0,"[0.01662034 0.02617939 0.01592548 0.03487455 0.05312876 0.0772799
 0.02514648 0.03091196 0.67581881 0.04411433 0.01442308 0.0215595
 0.02125901 0.04349459 0.05942007 0.09953425 0.02253606 0.03267728
 0.642503   0.04259315 0.01081731 0.02073317 0.02223558 0.05739183
 0.06159856 0.1547476  0.01862981 0.03665865 0.57632212 0.04086538]","[ 1.25427206e-03  3.61161171e-07  4.29859726e-10  2.91382000e-10
  8.09044526e-20  1.26422614e-13 -6.39446378e-20]"
7,30.0,"[0.0062162  0.02227314 0.0094088  0.06073468 0.10248272 0.18173453
 0.04169171 0.04978591 0.49245042 0.03322191 0.01029147 0.02336238
 0.0144982  0.07271635 0.14513221 0.19290865 0.04777644 0.04672476
 0.40767728 0.03891226 0.01111779 0.01953125 0.01051683 0.0859375
 0.19951923 0.21935096 0.03665865 0.03786058 0.34014423 0.03936298]","[ 6.83960413e-04  3.68839245e-08  6.62739889e-16  1.17302685e-15
 -6.76478781e-31 -1.47811192e-19 -7.82360978e-31]"
7,29.0,"[0.01855469 0.02959736 0.01964393 0.04259315 0.06571139 0.10533729
 0.03032978 0.03325947 0.59852013 0.05645282 0.01938101 0.02516526
 0.02478966 0.0531851  0.07061298 0.15722656 0.03192608 0.03094952
 0.54116587 0.04559796 0.01862981 0.03064904 0.02884615 0.06159856
 0.08052885 0.17157452 0.03605769 0.04777644 0.47355769 0.05078125]","[ 9.51203264e-04  1.46623532e-07  1.83585750e-12  4.76427273e-12
  1.25156785e-23  1.64909749e-15 -6.47217220e-24]"
7,29.0,"[0.01361553 0.03074294 0.01406626 0.05012395 0.07799354 0.11902794
 0.0393442  0.04064002 0.56445312 0.04999249 0.01930589 0.02892127
 0.02463942 0.06265024 0.07016226 0.13446514 0.03695913 0.04402043
 0.51862981 0.06024639 0.01442308 0.0234375  0.03034856 0.09194712
 0.08203125 0.18058894 0.03215144 0.04807692 0.43960337 0.05739183]","[1.49443082e-03 3.29767178e-07 5.36697465e-10 2.24647106e-10
 7.27034988e-20 1.26642953e-13 2.82630718e-20]"
7,23.0,"[0.01485502 0.03692157 0.02659255 0.07619066 0.11668044 0.15255033
 0.05801157 0.05130709 0.40869141 0.05819937 0.02606671 0.03786058
 0.03808594 0.0769982  0.10809796 0.15872897 0.05145733 0.05844351
 0.36801382 0.076247   0.0219351  0.03185096 0.04387019 0.10667067
 0.11688702 0.19921875 0.05168269 0.06219952 0.30048077 0.06520433]","[ 6.97748888e-04  6.21184502e-08  1.50775611e-11  1.60662327e-12
  5.56703537e-24  2.99927887e-16 -5.61568633e-24]"
7,25.0,"[0.0299354  0.05247145 0.03226412 0.07656626 0.09775015 0.17649489
 0.06439678 0.06342022 0.31013371 0.09656701 0.04890325 0.06219952
 0.03440505 0.06603065 0.09006911 0.16120793 0.0617488  0.0769982
 0.27043269 0.12800481 0.05979567 0.06550481 0.03395433 0.07542067
 0.08954327 0.19651442 0.05949519 0.09104567 0.19921875 0.12950721]","[ 6.38376519e-04  3.60390145e-09  7.57301490e-12  2.00854629e-13
  2.46469606e-25  1.17231193e-17 -2.48360616e-26]"
7,35.0,"[0.00717398 0.0162823  0.00831956 0.02863957 0.06561749 0.08244441
 0.01915565 0.02140925 0.72735126 0.02360652 0.01006611 0.01382212
 0.01231971 0.03327825 0.06760817 0.10652043 0.01682692 0.02433894
 0.68689904 0.02832031 0.0093149  0.01171875 0.015625   0.04206731
 0.06820913 0.1547476  0.01442308 0.03004808 0.6328125  0.02103365]","[ 7.40635295e-04  1.11961113e-07  7.05688372e-11  1.12504978e-11
  3.16982318e-22  3.76307372e-15 -3.66647533e-24]"
7,14.0,"[0.01171875 0.02018855 0.01108023 0.03585111 0.04548528 0.1253756
 0.02450796 0.03532527 0.64800556 0.04246169 0.015625   0.01930589
 0.01149339 0.04477163 0.06167368 0.16038161 0.03553185 0.03650841
 0.57857572 0.03613281 0.01592548 0.0249399  0.01201923 0.05949519
 0.07782452 0.20763221 0.04086538 0.04597356 0.4780649  0.03725962]","[ 7.72929219e-04  3.72183069e-08  7.36008037e-11  2.50371883e-11
  1.06983982e-21  4.06648497e-15 -1.02931995e-22]"
7,15.0,"[0.01034781 0.02358774 0.01658278 0.05220853 0.09115835 0.11545974
 0.03446139 0.03119366 0.58982497 0.03517503 0.01254507 0.01953125
 0.02216046 0.05596454 0.09863281 0.15166767 0.03147536 0.03019832
 0.54003906 0.03778546 0.01051683 0.01622596 0.01923077 0.06820913
 0.11478365 0.21664663 0.02704327 0.03876202 0.45913462 0.02944712]","[8.54586497e-04 1.31072975e-07 2.13384511e-10 7.05957723e-11
 8.50531688e-21 2.55125997e-14 1.65384781e-21]"
7,31.0,"[0.01040415 0.02396334 0.01419772 0.04349459 0.07001202 0.11557242
 0.02987906 0.03083684 0.6252817  0.03635817 0.0144982  0.02095853
 0.01938101 0.04860276 0.0788762  0.15978065 0.02591647 0.03042368
 0.56257512 0.03898738 0.00901442 0.02043269 0.01652644 0.06640625
 0.10036058 0.19621394 0.02283654 0.03635817 0.48467548 0.04717548]","[7.63861461e-04 3.70648194e-08 6.38540981e-11 8.07280998e-12
 1.45320818e-22 1.34150122e-15 1.11695821e-22]"
